"subject","condition","rt","response","observed"
"kd6t","speed",0.5096,1,1
"kd6t","speed",0.4135,0,1
"kd6t","speed",0.4949,1,1
"kd6t","speed",0.366,1,1
"kd6t","speed",0.3666,0,1
"kd6t","speed",0.4468,1,1
"kd6t","speed",0.3489,0,1
"kd6t","speed",0.3819,1,1
"kd6t","speed",0.4726,1,1
"kd6t","speed",0.3686,1,1
"kd6t","speed",0.4199,1,1
"kd6t","speed",0.3943,1,1
"kd6t","speed",0.3422,0,1
"kd6t","speed",0.5071,1,1
"kd6t","speed",0.3555,0,1
"kd6t","speed",0.5054,1,1
"kd6t","speed",0.3486,0,1
"kd6t","speed",0.588,1,1
"kd6t","speed",0.4047,1,1
"kd6t","speed",0.4038,1,1
"kd6t","speed",0.4232,1,1
"kd6t","speed",0.4447,1,1
"kd6t","speed",0.3601,0,1
"kd6t","speed",0.3558,1,1
"kd6t","speed",0.5337,0,1
"kd6t","speed",0.4405,1,1
"kd6t","speed",0.4072,1,1
"kd6t","speed",0.435,1,1
"kd6t","speed",0.4581,0,1
"kd6t","speed",0.3163,0,1
"kd6t","speed",0.3907,0,1
"kd6t","speed",0.475,0,1
"kd6t","speed",0.4444,0,1
"kd6t","speed",0.4274,1,1
"kd6t","speed",0.3477,1,1
"kd6t","speed",0.3892,1,1
"kd6t","speed",0.4057,1,1
"kd6t","speed",0.3913,0,1
"kd6t","speed",0.3924,1,1
"kd6t","speed",0.3886,0,1
"kd6t","speed",0.3654,1,1
"kd6t","speed",0.377,1,1
"kd6t","speed",0.5104,1,1
"kd6t","speed",0.4163,0,1
"kd6t","speed",0.4014,0,1
"kd6t","speed",0.3148,0,1
"kd6t","speed",0.3181,1,1
"kd6t","speed",0.4214,1,1
"kd6t","speed",0.4181,1,1
"kd6t","speed",0.4541,0,1
"kd6t","speed",0.4842,1,1
"kd6t","speed",0.3324,1,1
"kd6t","speed",0.4523,1,1
"kd6t","speed",0.4258,1,1
"kd6t","speed",0.4071,1,1
"kd6t","speed",0.5765,1,1
"kd6t","speed",0.4086,1,1
"kd6t","speed",0.4067,1,1
"kd6t","speed",0.3995,1,1
"kd6t","speed",0.7313,1,1
"kd6t","speed",0.6069,0,1
"kd6t","speed",0.3285,0,1
"kd6t","speed",0.7968,1,1
"kd6t","speed",0.3348,0,1
"kd6t","speed",0.4258,1,1
"kd6t","speed",0.4878,1,1
"kd6t","speed",0.3761,1,1
"kd6t","speed",0.5928,1,1
"kd6t","speed",0.4418,0,1
"kd6t","speed",0.4891,1,1
"kd6t","speed",0.4603,1,1
"kd6t","speed",0.3653,0,1
"kd6t","speed",0.4803,1,1
"kd6t","speed",0.3879,1,1
"kd6t","speed",0.3444,0,1
"kd6t","speed",0.4281,0,1
"kd6t","speed",0.3923,1,1
"kd6t","speed",0.4448,1,1
"kd6t","speed",0.4538,0,1
"kd6t","speed",0.6297,0,1
"kd6t","speed",0.4398,0,1
"kd6t","speed",0.5513,1,1
"kd6t","speed",0.6514,1,1
"kd6t","speed",0.6722,0,1
"kd6t","speed",0.4768,0,1
"kd6t","speed",0.532,1,1
"kd6t","speed",0.5006,0,1
"kd6t","speed",0.5212,0,1
"kd6t","speed",0.4884,1,1
"kd6t","speed",0.3565,1,1
"kd6t","speed",0.5692,0,1
"kd6t","speed",0.523,0,1
"kd6t","speed",0.5495,1,1
"kd6t","speed",0.3967,0,1
"kd6t","speed",0.3763,1,1
"kd6t","speed",0.4995,0,1
"kd6t","speed",0.4822,0,1
"kd6t","speed",0.5025,1,1
"kd6t","speed",0.6416,0,1
"kd6t","speed",0.6415,1,1
"kd6t","speed",0.6267,0,1
"kd6t","speed",0.5932,1,1
"kd6t","speed",0.5961,1,1
"kd6t","speed",0.4454,1,1
"kd6t","speed",0.5352,0,1
"kd6t","speed",0.5019,1,1
"kd6t","speed",0.4014,1,1
"kd6t","speed",0.5546,1,1
"kd6t","speed",0.5817,0,1
"kd6t","speed",0.9039,0,1
"kd6t","speed",0.6002,1,1
"kd6t","speed",0.3225,1,1
"kd6t","speed",0.3949,1,1
"kd6t","speed",0.4876,0,1
"kd6t","speed",0.3108,1,1
"kd6t","speed",0.5378,1,1
"kd6t","speed",0.642,1,1
"kd6t","speed",0.5288,1,1
"kd6t","speed",0.4954,0,1
"kd6t","speed",0.377,1,1
"kd6t","speed",0.486,1,1
"kd6t","speed",0.4854,0,1
"kd6t","speed",0.3497,1,1
"kd6t","speed",0.4071,1,1
"kd6t","speed",0.451,0,1
"kd6t","speed",0.5812,1,1
"kd6t","speed",0.7144,0,1
"kd6t","speed",0.7642,1,1
"kd6t","speed",0.6846,1,1
"kd6t","speed",0.5608,1,1
"kd6t","speed",0.4251,1,1
"kd6t","speed",0.3518,1,1
"kd6t","speed",0.409,1,1
"kd6t","speed",0.4542,1,1
"kd6t","speed",0.3629,0,1
"kd6t","speed",0.4146,1,1
"kd6t","speed",0.3684,1,1
"kd6t","speed",0.4009,0,1
"kd6t","speed",0.3104,0,1
"kd6t","speed",0.3992,1,1
"kd6t","speed",0.4272,1,1
"kd6t","speed",0.5029,0,1
"kd6t","speed",0.5332,1,1
"kd6t","speed",0.4702,1,1
"kd6t","speed",0.4058,1,1
"kd6t","speed",0.5321,0,1
"kd6t","speed",0.4059,1,1
"kd6t","speed",0.5226,1,1
"kd6t","speed",0.4436,1,1
"kd6t","speed",0.4965,1,1
"kd6t","speed",0.631,0,1
"kd6t","speed",0.4041,0,1
"kd6t","speed",0.5586,0,1
"kd6t","speed",0.4597,1,1
"kd6t","speed",0.346,1,1
"kd6t","speed",0.3931,1,1
"kd6t","speed",0.4973,1,1
"kd6t","speed",0.431,1,1
"kd6t","speed",0.5945,0,1
"kd6t","speed",0.3693,0,1
"kd6t","speed",0.5681,1,1
"kd6t","speed",0.4245,1,1
"kd6t","speed",0.626,1,1
"kd6t","speed",0.4403,1,1
"kd6t","speed",0.6114,1,1
"kd6t","speed",0.3797,0,1
"kd6t","speed",0.3549,1,1
"kd6t","speed",0.4129,1,1
"kd6t","speed",0.4347,1,1
"kd6t","speed",0.4714,1,1
"kd6t","speed",0.3282,1,1
"kd6t","speed",0.4382,0,1
"kd6t","speed",0.5935,0,1
"kd6t","speed",0.294,0,1
"kd6t","speed",0.31,1,1
"kd6t","speed",0.4453,1,1
"kd6t","speed",0.3092,1,1
"kd6t","speed",0.5376,1,1
"kd6t","speed",0.4169,0,1
"kd6t","speed",0.5988,1,1
"kd6t","speed",0.6137,0,1
"kd6t","speed",0.5173,0,1
"kd6t","speed",0.4751,0,1
"kd6t","speed",0.4071,1,1
"kd6t","speed",0.359,1,1
"kd6t","speed",0.5172,1,1
"kd6t","speed",0.4718,1,1
"kd6t","speed",0.3112,1,1
"kd6t","speed",0.6608,1,1
"kd6t","speed",0.4636,0,1
"kd6t","speed",0.5403,0,1
"kd6t","speed",0.6005,0,1
"kd6t","speed",0.508,0,1
"kd6t","speed",0.4414,1,1
"kd6t","speed",0.4006,1,1
"kd6t","speed",0.4323,1,1
"kd6t","speed",0.5446,0,1
"kd6t","speed",0.5561,0,1
"kd6t","speed",0.4041,0,1
"kd6t","speed",0.316,0,1
"kd6t","speed",0.4525,1,1
"kd6t","speed",0.4441,1,1
"kd6t","speed",0.5993,1,1
"kd6t","speed",0.4836,1,1
"kd6t","speed",0.4443,1,1
"kd6t","speed",0.4521,1,1
"kd6t","speed",0.3814,1,1
"kd6t","speed",0.3553,0,1
"kd6t","speed",0.581,0,1
"kd6t","speed",0.4761,1,1
"kd6t","speed",0.3525,0,1
"kd6t","speed",0.3348,0,1
"kd6t","speed",0.3725,1,1
"kd6t","speed",0.6268,1,1
"kd6t","speed",0.4659,1,1
"kd6t","speed",0.4751,0,1
"kd6t","speed",0.36,1,1
"kd6t","speed",0.6049,1,1
"kd6t","speed",0.3085,1,1
"kd6t","speed",0.4949,0,1
"kd6t","speed",0.5773,1,1
"kd6t","speed",0.5324,1,1
"kd6t","speed",0.5139,0,1
"kd6t","speed",0.6631,1,1
"kd6t","speed",0.4819,1,1
"kd6t","speed",0.4084,1,1
"kd6t","speed",0.5008,1,1
"kd6t","speed",0.3366,0,1
"kd6t","speed",0.3843,0,1
"kd6t","speed",0.6499,1,1
"kd6t","speed",0.3174,1,1
"kd6t","speed",0.4994,1,1
"kd6t","speed",0.4184,1,1
"kd6t","speed",0.3001,1,1
"kd6t","speed",0.4274,1,1
"kd6t","speed",0.3526,0,1
"kd6t","speed",0.5331,1,1
"kd6t","speed",0.3477,1,1
"kd6t","speed",0.3889,0,1
"kd6t","speed",0.4048,0,1
"kd6t","speed",0.4934,0,1
"kd6t","speed",0.503,0,1
"kd6t","speed",0.6123,1,1
"kd6t","speed",0.3122,0,1
"kd6t","speed",0.3217,1,1
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","speed",0,0,0
"kd6t","accuracy",0.3549,0,1
"kd6t","accuracy",0.4249,1,1
"kd6t","accuracy",0.36,1,1
"kd6t","accuracy",0.3882,0,1
"kd6t","accuracy",0.4474,1,1
"kd6t","accuracy",0.4586,1,1
"kd6t","accuracy",0.3707,0,1
"kd6t","accuracy",0.4797,1,1
"kd6t","accuracy",0.423,1,1
"kd6t","accuracy",0.4977,1,1
"kd6t","accuracy",0.3613,1,1
"kd6t","accuracy",0.3806,0,1
"kd6t","accuracy",0.5607,1,1
"kd6t","accuracy",0.5692,1,1
"kd6t","accuracy",0.6377,0,1
"kd6t","accuracy",0.9202,0,1
"kd6t","accuracy",0.4695,0,1
"kd6t","accuracy",0.5542,0,1
"kd6t","accuracy",0.667,1,1
"kd6t","accuracy",0.5767,1,1
"kd6t","accuracy",0.5763,1,1
"kd6t","accuracy",0.4869,1,1
"kd6t","accuracy",0.4767,1,1
"kd6t","accuracy",0.4049,1,1
"kd6t","accuracy",0.3878,0,1
"kd6t","accuracy",0.5347,0,1
"kd6t","accuracy",0.5039,1,1
"kd6t","accuracy",0.38,1,1
"kd6t","accuracy",0.4842,1,1
"kd6t","accuracy",0.4188,1,1
"kd6t","accuracy",0.3882,1,1
"kd6t","accuracy",0.4461,1,1
"kd6t","accuracy",0.4153,0,1
"kd6t","accuracy",0.5603,1,1
"kd6t","accuracy",0.4426,0,1
"kd6t","accuracy",0.3545,1,1
"kd6t","accuracy",0.4075,1,1
"kd6t","accuracy",0.4205,1,1
"kd6t","accuracy",0.441,1,1
"kd6t","accuracy",0.5295,0,1
"kd6t","accuracy",0.4153,1,1
"kd6t","accuracy",0.4085,1,1
"kd6t","accuracy",0.5231,1,1
"kd6t","accuracy",0.469,1,1
"kd6t","accuracy",0.537,1,1
"kd6t","accuracy",0.5115,1,1
"kd6t","accuracy",0.4994,1,1
"kd6t","accuracy",0.4236,1,1
"kd6t","accuracy",0.4666,0,1
"kd6t","accuracy",0.3982,1,1
"kd6t","accuracy",0.3762,1,1
"kd6t","accuracy",0.4389,1,1
"kd6t","accuracy",0.4351,1,1
"kd6t","accuracy",0.4606,1,1
"kd6t","accuracy",0.4253,1,1
"kd6t","accuracy",0.3779,1,1
"kd6t","accuracy",0.3917,1,1
"kd6t","accuracy",0.4172,1,1
"kd6t","accuracy",0.4724,1,1
"kd6t","accuracy",0.5399,1,1
"kd6t","accuracy",0.6316,1,1
"kd6t","accuracy",0.5066,1,1
"kd6t","accuracy",0.4467,1,1
"kd6t","accuracy",0.4402,1,1
"kd6t","accuracy",0.3653,1,1
"kd6t","accuracy",0.6716,1,1
"kd6t","accuracy",0.4683,1,1
"kd6t","accuracy",0.4095,1,1
"kd6t","accuracy",0.474,1,1
"kd6t","accuracy",0.406,1,1
"kd6t","accuracy",0.3754,1,1
"kd6t","accuracy",0.3994,1,1
"kd6t","accuracy",0.463,1,1
"kd6t","accuracy",0.4221,0,1
"kd6t","accuracy",0.5393,1,1
"kd6t","accuracy",0.4235,1,1
"kd6t","accuracy",0.4296,1,1
"kd6t","accuracy",0.4173,1,1
"kd6t","accuracy",0.4341,1,1
"kd6t","accuracy",0.5077,0,1
"kd6t","accuracy",0.3859,1,1
"kd6t","accuracy",0.4047,0,1
"kd6t","accuracy",0.5066,1,1
"kd6t","accuracy",0.6052,0,1
"kd6t","accuracy",0.5251,1,1
"kd6t","accuracy",0.4751,1,1
"kd6t","accuracy",0.386,1,1
"kd6t","accuracy",0.4305,0,1
"kd6t","accuracy",0.4209,1,1
"kd6t","accuracy",0.4465,1,1
"kd6t","accuracy",0.3844,1,1
"kd6t","accuracy",0.4814,1,1
"kd6t","accuracy",0.5079,1,1
"kd6t","accuracy",0.461,1,1
"kd6t","accuracy",0.382,1,1
"kd6t","accuracy",0.4972,1,1
"kd6t","accuracy",0.5374,1,1
"kd6t","accuracy",0.4947,1,1
"kd6t","accuracy",0.4044,0,1
"kd6t","accuracy",0.4291,1,1
"kd6t","accuracy",0.5441,1,1
"kd6t","accuracy",0.5543,1,1
"kd6t","accuracy",0.6557,1,1
"kd6t","accuracy",0.6661,1,1
"kd6t","accuracy",0.4959,1,1
"kd6t","accuracy",0.5434,0,1
"kd6t","accuracy",0.3912,1,1
"kd6t","accuracy",0.606,0,1
"kd6t","accuracy",0.4131,0,1
"kd6t","accuracy",0.6734,1,1
"kd6t","accuracy",0.4529,0,1
"kd6t","accuracy",0.5297,1,1
"kd6t","accuracy",0.4465,1,1
"kd6t","accuracy",0.5623,1,1
"kd6t","accuracy",0.675,1,1
"kd6t","accuracy",0.7079,1,1
"kd6t","accuracy",0.5495,1,1
"kd6t","accuracy",0.6076,1,1
"kd6t","accuracy",0.7285,0,1
"kd6t","accuracy",0.4682,1,1
"kd6t","accuracy",0.4893,0,1
"kd6t","accuracy",0.4576,0,1
"kd6t","accuracy",0.3866,1,1
"kd6t","accuracy",0.5744,1,1
"kd6t","accuracy",0.6031,1,1
"kd6t","accuracy",0.4581,1,1
"kd6t","accuracy",0.5832,1,1
"kd6t","accuracy",0.4619,1,1
"kd6t","accuracy",0.5298,1,1
"kd6t","accuracy",0.4828,0,1
"kd6t","accuracy",0.4367,0,1
"kd6t","accuracy",0.5061,1,1
"kd6t","accuracy",0.4616,1,1
"kd6t","accuracy",0.4917,1,1
"kd6t","accuracy",0.6835,1,1
"kd6t","accuracy",0.6128,1,1
"kd6t","accuracy",0.5205,1,1
"kd6t","accuracy",0.486,1,1
"kd6t","accuracy",0.4894,1,1
"kd6t","accuracy",0.4675,0,1
"kd6t","accuracy",0.6228,1,1
"kd6t","accuracy",0.4817,1,1
"kd6t","accuracy",0.4952,1,1
"kd6t","accuracy",0.6015,0,1
"kd6t","accuracy",0.4713,0,1
"kd6t","accuracy",0.6011,0,1
"kd6t","accuracy",0.5092,0,1
"kd6t","accuracy",0.4483,1,1
"kd6t","accuracy",0.5915,1,1
"kd6t","accuracy",0.5913,0,1
"kd6t","accuracy",0.5395,0,1
"kd6t","accuracy",0.4608,1,1
"kd6t","accuracy",0.8057,1,1
"kd6t","accuracy",0.5467,1,1
"kd6t","accuracy",0.43,0,1
"kd6t","accuracy",0.5536,1,1
"kd6t","accuracy",0.5278,1,1
"kd6t","accuracy",0.7601,1,1
"kd6t","accuracy",0.5097,1,1
"kd6t","accuracy",0.5035,1,1
"kd6t","accuracy",0.506,0,1
"kd6t","accuracy",0.5088,1,1
"kd6t","accuracy",0.6182,1,1
"kd6t","accuracy",0.7314,1,1
"kd6t","accuracy",0.7305,0,1
"kd6t","accuracy",0.9299,1,1
"kd6t","accuracy",0.471,0,1
"kd6t","accuracy",0.5216,1,1
"kd6t","accuracy",0.4967,1,1
"kd6t","accuracy",0.5334,1,1
"kd6t","accuracy",0.4732,1,1
"kd6t","accuracy",0.518,0,1
"kd6t","accuracy",0.7507,1,1
"kd6t","accuracy",0.6316,1,1
"kd6t","accuracy",0.9853,1,1
"kd6t","accuracy",1.3001,1,1
"kd6t","accuracy",0.5897,0,1
"kd6t","accuracy",0.4532,0,1
"kd6t","accuracy",0.6735,1,1
"kd6t","accuracy",0.456,1,1
"kd6t","accuracy",0.5143,0,1
"kd6t","accuracy",0.5201,0,1
"kd6t","accuracy",0.5473,0,1
"kd6t","accuracy",0.6775,1,1
"kd6t","accuracy",0.4388,1,1
"kd6t","accuracy",0.5892,1,1
"kd6t","accuracy",0.5055,1,1
"kd6t","accuracy",0.5596,0,1
"kd6t","accuracy",0.7584,1,1
"kd6t","accuracy",0.6619,1,1
"kd6t","accuracy",0.5253,1,1
"kd6t","accuracy",0.583,1,1
"kd6t","accuracy",0.5695,1,1
"kd6t","accuracy",0.4196,0,1
"kd6t","accuracy",0.4989,1,1
"kd6t","accuracy",0.5662,0,1
"kd6t","accuracy",0.4485,1,1
"kd6t","accuracy",0.505,1,1
"kd6t","accuracy",0.66,0,1
"kd6t","accuracy",0.4704,0,1
"kd6t","accuracy",0.6404,1,1
"kd6t","accuracy",0.4775,1,1
"kd6t","accuracy",0.4925,1,1
"kd6t","accuracy",0.4292,0,1
"kd6t","accuracy",0.5291,0,1
"kd6t","accuracy",0.7682,1,1
"kd6t","accuracy",0.4586,1,1
"kd6t","accuracy",0.4278,1,1
"kd6t","accuracy",0.5099,1,1
"kd6t","accuracy",0.4975,1,1
"kd6t","accuracy",0.4295,1,1
"kd6t","accuracy",0.4641,1,1
"kd6t","accuracy",0.4742,1,1
"kd6t","accuracy",0.5704,1,1
"kd6t","accuracy",0.5024,1,1
"kd6t","accuracy",0.4344,0,1
"kd6t","accuracy",0.5134,1,1
"kd6t","accuracy",0.5442,1,1
"kd6t","accuracy",0.4529,1,1
"kd6t","accuracy",0.701,0,1
"kd6t","accuracy",0.5835,1,1
"kd6t","accuracy",0.6088,1,1
"kd6t","accuracy",0.3743,1,1
"kd6t","accuracy",0.4262,1,1
"kd6t","accuracy",0.4206,1,1
"kd6t","accuracy",0.4085,1,1
"kd6t","accuracy",0.4768,0,1
"kd6t","accuracy",0.4577,0,1
"kd6t","accuracy",1.107,1,1
"kd6t","accuracy",0.5412,1,1
"kd6t","accuracy",0.425,0,1
"kd6t","accuracy",0.6311,1,1
"kd6t","accuracy",0.7413,1,1
"kd6t","accuracy",0.47,1,1
"kd6t","accuracy",0.6121,0,1
"kd6t","accuracy",0.688,1,1
"kd6t","accuracy",0.5585,1,1
"kd6t","accuracy",0.8479,0,1
"kd6t","accuracy",0.618,0,1
"kd6t","accuracy",0.6185,0,1
"kd6t","accuracy",0.5334,1,1
"kd6t","accuracy",0.6721,0,1
"kd6t","accuracy",0.5178,0,1
"kd6t","accuracy",0.7031,1,1
"kd6t","accuracy",0.6963,0,1
"kd6t","accuracy",0.7192,1,1
"kd6t","accuracy",0.7668,0,1
"kd6t","accuracy",0.3551,1,1
"kd6t","accuracy",0.4499,0,1
"kd6t","accuracy",0.4782,1,1
"kd6t","accuracy",0.6881,1,1
"kd6t","accuracy",0.4418,0,1
"kd6t","accuracy",0.669,1,1
"kd6t","accuracy",0.5345,1,1
"kd6t","accuracy",0.4535,0,1
"kd6t","accuracy",0.4629,1,1
"kd6t","accuracy",0.6235,1,1
"kd6t","accuracy",0.4175,1,1
"kd6t","accuracy",0.5706,1,1
"kd6t","accuracy",0.4532,1,1
"kd6t","accuracy",0.5529,1,1
"kd6t","accuracy",0.5997,1,1
"kd6t","accuracy",0.5212,1,1
"kd6t","accuracy",0.5295,1,1
"kd6t","accuracy",0.4524,1,1
"kd6t","accuracy",0.3873,0,1
"kd6t","accuracy",0.4412,0,1
"kd6t","accuracy",0.4939,1,1
"kd6t","accuracy",0.6787,0,1
"kd6t","accuracy",0.4241,0,1
"kd6t","accuracy",0.4882,0,1
"kd6t","accuracy",1.0416,0,1
"kd6t","accuracy",0.469,1,1
"kd6t","accuracy",0.4852,1,1
"kd6t","accuracy",0.543,1,1
"kd6t","accuracy",0.4569,1,1
"kd6t","accuracy",0.4545,1,1
"kd6t","accuracy",0.4761,1,1
"kd6t","accuracy",0.4469,0,1
"kd6t","accuracy",0.4749,1,1
"kd6t","accuracy",0.4716,0,1
"kd6t","accuracy",0.5452,1,1
"kd6t","accuracy",0.4299,1,1
"kd6t","accuracy",0.516,1,1
"kd6t","accuracy",0.5017,1,1
"kd6t","accuracy",0.5579,1,1
"kd6t","accuracy",0.8415,1,1
"kd6t","accuracy",0.5086,1,1
"kd6t","accuracy",0.5742,1,1
"kd6t","accuracy",0.6084,1,1
"kd6t","accuracy",0.7219,0,1
"kd6t","accuracy",0.6821,0,1
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","accuracy",0,0,0
"kd6t","neutral",0.3499,0,1
"kd6t","neutral",0.3595,0,1
"kd6t","neutral",0.5053,1,1
"kd6t","neutral",0.5324,1,1
"kd6t","neutral",0.5195,1,1
"kd6t","neutral",0.3875,0,1
"kd6t","neutral",0.4973,1,1
"kd6t","neutral",0.4489,1,1
"kd6t","neutral",0.3854,0,1
"kd6t","neutral",0.6234,1,1
"kd6t","neutral",0.3705,1,1
"kd6t","neutral",0.4842,1,1
"kd6t","neutral",0.4678,1,1
"kd6t","neutral",0.5105,1,1
"kd6t","neutral",0.608,1,1
"kd6t","neutral",0.561,1,1
"kd6t","neutral",0.3799,1,1
"kd6t","neutral",0.424,1,1
"kd6t","neutral",0.3952,1,1
"kd6t","neutral",0.4836,1,1
"kd6t","neutral",0.5098,1,1
"kd6t","neutral",0.4638,0,1
"kd6t","neutral",0.408,1,1
"kd6t","neutral",0.3985,1,1
"kd6t","neutral",0.3957,1,1
"kd6t","neutral",0.4384,1,1
"kd6t","neutral",0.4854,1,1
"kd6t","neutral",0.3777,1,1
"kd6t","neutral",0.5172,1,1
"kd6t","neutral",0.4257,0,1
"kd6t","neutral",0.3736,1,1
"kd6t","neutral",0.5136,0,1
"kd6t","neutral",0.6239,1,1
"kd6t","neutral",0.4405,1,1
"kd6t","neutral",0.4674,1,1
"kd6t","neutral",0.5122,1,1
"kd6t","neutral",0.4502,0,1
"kd6t","neutral",0.3751,0,1
"kd6t","neutral",0.5188,0,1
"kd6t","neutral",0.7021,1,1
"kd6t","neutral",0.4061,0,1
"kd6t","neutral",0.435,1,1
"kd6t","neutral",0.39,0,1
"kd6t","neutral",0.403,1,1
"kd6t","neutral",0.4143,0,1
"kd6t","neutral",0.3864,0,1
"kd6t","neutral",0.4001,0,1
"kd6t","neutral",0.4014,1,1
"kd6t","neutral",0.3779,1,1
"kd6t","neutral",0.4318,1,1
"kd6t","neutral",0.4231,1,1
"kd6t","neutral",0.6378,1,1
"kd6t","neutral",0.392,0,1
"kd6t","neutral",0.4356,1,1
"kd6t","neutral",0.5638,0,1
"kd6t","neutral",0.4414,1,1
"kd6t","neutral",0.4585,1,1
"kd6t","neutral",0.5263,0,1
"kd6t","neutral",0.4539,1,1
"kd6t","neutral",0.413,1,1
"kd6t","neutral",0.4085,1,1
"kd6t","neutral",0.4056,0,1
"kd6t","neutral",0.5524,1,1
"kd6t","neutral",0.4386,0,1
"kd6t","neutral",0.5974,1,1
"kd6t","neutral",0.5118,1,1
"kd6t","neutral",0.6598,0,1
"kd6t","neutral",0.5011,1,1
"kd6t","neutral",0.4412,0,1
"kd6t","neutral",0.4494,0,1
"kd6t","neutral",0.3992,0,1
"kd6t","neutral",0.3813,1,1
"kd6t","neutral",0.4937,0,1
"kd6t","neutral",0.5948,0,1
"kd6t","neutral",0.5011,1,1
"kd6t","neutral",0.4271,0,1
"kd6t","neutral",0.4003,1,1
"kd6t","neutral",0.5319,1,1
"kd6t","neutral",0.6325,1,1
"kd6t","neutral",0.5535,1,1
"kd6t","neutral",0.4263,1,1
"kd6t","neutral",0.5929,1,1
"kd6t","neutral",0.6917,1,1
